id,concat_comments
746402703,Convenient location with Divvy bikes right across the street and Blue Line close by  The room got really warm hot and I wasnt sure how to adjust the heating no coffee maker
745631404,The place was great and in a good location near a bunch of bars and restaurants  Great for a weekend in the city
745608687,I expected this visit to be very pleasant and I was in no way let down  Our stay was secure and comfortable as well as very stylish  Every aspect of this trip was very well thought out and they quickly responded to any questions I had  I highly recommend staying with Zencity  Thank you for the quick responses and incredible hospitality  We will look into using Zencity properties again in the future for visits    
745505877,Great bang for buck  bring some ear plugs though  thin walls  Thanks for letting us stay  Lock box code was incorrect
745432779,Has great views of the South Side and Lake Michigan  Pretty sparsely furnished  in a decent part of town 
745062771,Wonderful place and exactly as described  Fantastic location  clean  and amazing view  Everyone in the building was incredibly friendly   I will absolutely recommend this place to others 
744647490,Great place and very convenient for the areas I needed to find  Very neat and clean   Really love the place   Would love to book again 
743252266,Great space and location  Be aware train is outside the window so if you are a light sleeper it could be problematic  Solid place and easy to check in  The train noise is very loud and should be noted  Train noise is loud and should be noted  Dust bunnies the bathroom
743294378,Excellent location and beautiful historic building  but the unit was not clean to level expected of a typical motel  let alone COVID    clean expectations  Also  repairs needed were never addressed  wall mounted bedside table had been dislodged  and tilted downward  so items slid off  You couldnt put a glass of water on it   The management company is not particularly responsive  They reply quickly  but dont actually address the issue   just ask for more info  I sent photos  on their request  and after many days still did not receive a response addressing the clean concerns  Pretty accurate  but not in good repair  E g  wall mounted bedside table had been pulled out of the wall   was hanging at tilt  needs repair  Kitchen with minimal supplies  e g  a french press coffee maker only  which is fine  but the hot water kettle provided had no cord  so not usable  Needed to boil water in a small pot  Floors not clean  hairs in the bathroom  handles on drawers   cabinets with crumbs and stains had clearly not been wiped down  carpet with stains including gum  drawer in bath unclean The unit is managed by a company  A different person responded each time  Responses only addressed on of multiple points raised in my message  and essentially kicked it down the road  requiring multiple correspondences and ultimately not addressing the concerns raised  Good price  but frustrating to pay a clean fee for an apt  that was not clean to basic motel standards  let alone COVID    standards 
456435321594440025,Was a really cool place the only downside was it smelled like weed and when we went to the intercom it wouldnt work so we had to wait for someone to open the door for us other than that the place was nice Was a really cool place the only downside was it smelled like weed and when we went to the intercom it wouldnt work so we had to wait for someone to open the door for us other than that the place was nice
450017413476823414,Stayed here for a comedy show  I think it was a little overpriced  but I think this thought was fueled by seeing a different rate a few weeks later  It was about half of the price that I had booked it for    Apart from that  it was a cool place to show up and sleep  Parking is about a block away  and for the most part  was exactly as described  If you are going to a show at Stifel Theater  it s across the street  The host provides good instructions on how to get into the building  The door to the apartment doesn t lock properly  but a smart lock was added to help with this issue    Overall  it was a good experience 
450008809072597903,The stay was overall great  I loved this apartment and how close it was to stores and restaurants  The only complaint I have is the comforter did smell like bed head  like it might not have been washed from the last guests  I did  bring laundry soap and re wash everything as well as re wipe down the bathroom  Laundry does cost  the garage near the apartment was so so so well priced  Overall it was a good weekend 
744144888,This apartment was adequate  a  you get what you pay for  experience  It was a low budget option within   minute walking distance to the blue line  I felt safe in the neighborhood and the apartment  The apartment was old  chipping paint corroded fixtures on tub  but overall seemed clean  The bathtub is advertised but there was no stopper for the drain  so no ability to take a bath  when I reported this no effort was made to rectify   Therefore taking a shower was awkward in the cramped space of the high walled bathtub  The wifi network info was incorrect so I was without access to secured wifi for one day of my stay  delayed response from host company  Again  not major issues but not   star service  Please see messages I sent during stay for improvements  thanks  Wifi login details were not accurate Slow to respond regarding wifi login
453554269058855194,Couldnt get into the building for up to     minutes because they didnt think to send me it ahead of time and their costumer service didnt seem to know the code either  This was after a long drive pushing  am and a struggle to get a later check out with this company which ended with us purchasing an extra day  The purchase was fine  money talks  but you would think a business that seemingly had a tight schedule would be in order  Well just getting into the building was the beginning of my woes  Come to my room and open the door    its a mess  Dirty and lived in is the vibe this air bnb must live by as a company motto  Mind you  our check in is scheduled to be no earlier than around   ish the previous day  So they didnt even try to clean it with the extra   hrs we were driving to St Louis they had  The most they could offer me was to sleep in the filth and theyll have it clean the following day  They showed their benevolence by granting us an extra hour to stay in their bnb before leaving  At this point Im fuming and ask for a refund  didnt even stay  we just went to a best Western two towns over  Refund hasnt been pushed yet and its been   days since exposed to this joke  management must feed off the bad reviews Im sure youre aware of the quality I was exposed to  Including how long its taking you to issue a refund and its just an overall bitter experience 
449995501773233746,When we arrived to check in the door was propped open and the lock for the door has been installed backwards  with the keypad on the inside and deadbolt on the outside   I immediately contacted Zencity and they said they would escalate to their manager and report back  They did not report back and I had to call back to check on someone coming to fix it  They said no one could come that day  Our options were to relocate to another Airbnb for one night and then move back after the lock was fixed  It was not possible for us to move and then move back based on the plans we had made for our visit so we had to prop a table against the door that night since there was no lock   Zencity did not come correct the lock until the next day at  pm after I had to follow up with a call and messages  After that we had two service men visit to remove air conditioning units without warning or our permission   The health and safety concerns and lack of responsiveness from Zencity was unacceptable    The Airbnb was only partially clean  The only positive note I can share is on the location  The location was great   walkable to the arch and Cardinals game   We will never stay at an Airbnb hosted by Zencity again 
449991420753239796,Overall a very nice place  The neighborhood was the biggest bonus for us  We ate at   restaurants in the area and visited park Ave coffee both mornings  The beds were clean and comfortable  The view out of the windows was beautiful  there s a community garden directly across the street  Thanks for a nice stay Hello  Thank you for a nice stay  Just a few small things  we attempted to use the small vacuum to clean up some cereal  it didn t really work which made us wonder how well the place gets vacuumed  I wiped the remainder of the cereal off the kitchen floor with a wet paper towel and it was very dirty  It looked like the floors hadn t been mopped in a while  We noticed the air filters on the hvac unit needed to be changed pretty bad and noticed it was fairly dusty in the apartment in general  Which was telling of the filters  We have bad allergies so we notice things like this  Overall we would stay again  We absolutely loved Lafayette area  We walked to park Ave coffee both mornings  ate at squires and the brewery 
744043563,As advertised  Historic building with attendant pros and cons  Beautiful location  Needs a new sink faucet badly  Paint peeling in the tube Second guest was not added to the buildings list  I had to connect zencity directly for them to gain access
743865547,I stayed in Zencity s apartment with my husband and two teenage kids  It was great for everyone to have their own space and common rooms to hang out together  We appreciated the comfortable beds and full  stocked kitchen  The location was perfect  close to the train and lots of places to walk to  We used spot hero for parking and found a place nearby to keep our car  Would absolutely stay there again 
449926145068168929,Great location and house is amazing  Thanks so much for having me in your home  Only bad thing  the hair dryer didn t work  Other than that  everything was amazing 
449293641601574565,The communication with ZenCity staff was terrible  The unit I rented in St  Louis at The Bordeaux had a malfunctioning central air unit  This is a top floor unit with no shade  the temperature was in the upper   s on the first day    two windows could not be left open because their screens were missing    From the moment I checked in  the thermostat read    degress  when I turned it down to    degress  it said it would take    hours to achieve that temperature  After waiting    hours with no change to the temperature  I started looking for the HVAC unit   found it in a closet  The fan was blowing air in the apartment  but it was not cooling the air  I noticed that the unit had no filter   then I noticed that the filter was sitting on the floor  between the unit   the wall of the closet   it was completely packed full of dirt  Id estimate that it had not been changed in more than a year  so the maintenance of the building may have been weak for quite a while   There were plastic wrappers   spare parts sitting on top of the water heater that appeared to have been used to repair the HVAC system    it appeared that someone may have abandoned a repair job mid way through the process   then the unit was rented before the repair was finished    In my case  it was late August  extremely hot in St  Louis   although I did sleep in the unit for one night  with no a c  with the windows open   sweated all night on the sheets  I was not willing to do it two nights in a row  I was left so frustrated by the complete lack of assistance  I didnt even want to be there   Three ZenCity staff responded  late  to my texts or calls  all asking about the nature of the problem  None ever followed up to ask me what I wanted done about it  or to tell me what was happening  One employee suggested that he could control the temperature remotely  asked me what temperature I would like it set at   then never followed up  The temperature never changed   neither did the thermostat  There was no obvious indication anywhere that the thermostat could be managed remotely  If so  that feature also did not work    The ZenCity staff communicated through text   email  outside of AirBnBs messaging app  despite AirBnBs guidance to only use the messaging app  so they would have a trail of evidence to troubleshoot any bad experiences  I sent multiple messages through the app  as well as directly to ZenCity employees  who ultimately never did anything to help me  After the fact  they never followed up to apologize   After receiving no assistance the following morning  I checked out early  with temperatures forecast in the mid   s  AirBnB quickly issued a refund for the second day   a partial refund for the first     Although ZenCitys reviews on the AirBnB site were ok  their reviews for the same property on other websites were generally worse  This was probably the worst vacation experience Ive had anywhere in the last    years   The paint in the unit was badly chipped   scraped by furniture  inconsistent with the photos  The check in process is complicated  The nature of the lock system is such that you could easily be locked out of the unit    reliant on ZenCity to help you regain access to your things   The HVAC was obviously not operational  The worst thing  though  was the customer service   lack of responsiveness when I had a serious problem  which made it impossible to stay   finish my trip  Ive never left a negative review before  but this was truly a  very bad experience  As I repeatedly said in my messages to ZenCity representatives  the temperature in this apartment was miserably hot     degrees     the a c unit was not working   had obviously not been maintained  But the problem was  after    hours  no one had sent maintenance staff to check out the problem  offered to accommodate us elsewhere  or anything else  I was repeatedly asked what was wrong   then I never received responses about what would be done   nothing ever changed 
449289591247927685,This is a beautiful apartment   Location is great and can easily walk to all things great to do in St  Louis  Truly enjoyed our stay  Such a beautiful apartment   Everything was cozy  clean  and as described 
743798198,This place is nice and simple  Not too much  not too little  In a nice location  get parking early  and if your vegetarian  vegan they have great options around them  you should order your Uber eats before  pm   All in all a decent spot  Thank you for allowing us to stay in your unit  The toilet kept running and has dried drip stains when we came in
