id,concat_comments
616427415,Our stay in this place was supposed to be a joyful one  We came for a few days to celebrate my daughters birthday  This place is very close to Barnes hospital which made it a perfect location to get together   It was very disappointing from the beginning  The bathroom was not cleaned and full of hair from the previous guest  A set of dirty linens was thrown in the closet if bedroom number one and in bedroom number   the linens were full of hairs  The companys response was slow and unapologetic and they did nothing to remediate the situation  We had to buy our own sheets  The next day they came to clean but  in spite of our request  they did not leave toilet paper  Avoid this place at all cost  The WiFi was not working  The username and password was incorrect The unit was not cleaned after the previous guest left  The linens were not changed and the bathroom was full of hairs from the previous guest  We had to buy our own toilet paper The host kept avoiding the issue of dirty linens and bathroom  They insisted that we make the bed with a non existing spare set of linens  Actually there were dirty linens crumpled up in the closet  A clean space and a more responsive host  We will never again stay with this company 
584025767,Not great  Skip this listing for now until they get their systems improved  First negative review Ive written over dozens of stays  Cigarette marijuana smoke really triggering our breathing at night  Check in was not smooth  Waited about an hour to get the key problem figured out  No shower supplies  The place is bare bones   a bed  a few glasses  and a tv  Awful refund policy since we had to cancel     back  Really negative stay  well choose a hotel next time   Listing said washer and dryer  none in this unit   Shower supplies  better check in  all around could be improved 
621467578,Dont stay there  
428631482,The only thing I enjoyed about this property was the memory foam mattress  Other than that it was a total miss  Check in was very easy  And location was great for us  However  every night as we tried to fall asleep there was constitution sounds like hammering all throughout the night  There was food left over in the dirty refrigerator  The bathtub was covered in hair  The floors had not been swept and the rug had not been vacuumed 
590797389,Do not try to change your dates  Marty will say   No Problem  Then Marty will say   just cancel your reservation and i will rebook you for the dates needed  Then marty will tell you that RIGHT AFTER you cancelled someone swooped in and took your dates  Sooo sorry  BUT dont worry  i have an inferior room for the SAME price  You booked a   bedroom  well  this one has one bedroom  and it costs      for   nights on AirBnB   however   its going to cost you good folks      for   nights  the cost of   bedrooms  just because i know you are in a hospital having cancer surgery and its probably incredibly inconvenient to find other more suitable accomodations with so little time now  Sigh  Marty  you little enterpriser you  Double charging for inferior accomodations is bad business  But having people cancel and then taking advantage of them is just grotesque  You should be ashamed of yourself for double charging me for an inferior room  If you were a good person you would have charged me the proper amount  especially after you made a mistake by not taking care of my reservation like we discussed  Im dying so i no longer mince words  Karma is real  The next time you get taken advantage of  i hope you think of me  May you get everything you deserve in       Marty      That we would be able to change our dates with ease  After being double charged for an inferior room  nothing was easy   Host told us he could accomodate switching our dates  but he instead had us cancel our reservation  then waited until it was booked by someone else before offering us an inferior room with one bedroom for the same price he booked us two bedrooms  When we looked up the room it was half of what he charged us  We were double charged for an inferior room   As i was having cancer surgery at the University of Chicago nearby  we had to stay near the hospital a week after   My    year old mother slept on a couch  I dont understand how Zen City is allowed to operate with such shady business tactics  If the host had not swindled us by pretending he could accomodate a date change  that he let someone else book after asking us to cancel our reservation  then offering us a one bedroom       for   nights room  but charging us      like we were still getting our   bedrooms  DOUBLE CHARGING US FOR AN INFERIOR ROOM  How is this allowed to occur  We would not have cancelled our reservation or asked to change the dates had we known Marty at Zen City would do that  If i hadnt been attached to    cords in the hospital i would have found other accomodations  but after having my torso opened up  i had no strength to fight the power  Nothing zen about zen city  I feel taken advantage of in my time of need frankly  Marty should be ashamed  there are things you dont do to the dying  Ripping them off surely has to be one of the unspoken rules 
586273846,There were a couple of issues with this listing that were purely cosmetic  a broken smoke detector that was never fixed though we reported it  blood stains and dirt on the comforter  and a severely clogged tub    But the dealbreaker was noise  Every morning other than Sunday and a Wednesday that fell on New Years Day during a week long stay  we were awakened by trash collection noises  dumpsters rolling over pavement  revving and beeping trucks  that began between      and      am and lasted between    minutes and an hour  This is because both sets of bedroom windows overlook the alley where trash collection  takes place  a fact not mentioned in the listing  In addition  the apartment is located directly above the buildings trash room  which dumpsters were rolled in and out of repeatedly  Though we reported this issue to the host and provided photo documentation of trash collection happening immediately below our bedroom window  they denied that trash collection was occurring     and suggested the problem was our  sensitivity to noise   Had there been mention of the alley and the trash noises in the listing  we would never have booked this Airbnb    In short  noisy  dark  and not super clean  Hosts denied the noise was a problem despite ample documentation and refused to give a partial refund for the disruption to our stay  Though the building and location are lovely  I would steer clear of this unit and perhaps ZenCity altogether  Your business model seems to be to fail to disclose crucial details about your listing  noise  and then deny there is a problem when guests complain  The reason I didnt respond to requests for further clarification about the other stuff  smoke detector  gross menstrual blood stains on a comforter  is that it was relatively nbd  but together with being awakened by truck beeping and dumpster rolling     days of our vacation  it made for a pretty shitty experience  Rest assured I will be escalating this to Airbnb and letting my many local friends  Im a native Hyde Parker  know never to rent from ZenCity   Every morning other than Sunday and a Wednesday that fell on New Year u    s day during a nearly week long stay  we were awakened by trash collection noises  dumpsters rolling over pavement  revving and beeping trucks  that began between      and      am and lasted between    minutes and an hour  This is because both sets of bedroom windows overlook the alley where trash collection  takes place u     a fact not mentioned in the listing  In addition  the apartment is located directly over the building trash space  which dumpsters were rolled in and out of repeatedly  Though we reported this to the host and provided photo documentation of trash collection happening immediately below our bedroom window  they denied that trash collection was occurring     and suggested the problem was our  u   csensitivity to noise  u   d Had there been mention of the alley and the trash noises in the listing  I would never have booked this Airbnb   Tub was clogged  Comforters had bloodstains and dirt on them  In addition to the gross conditions in the bedroom and bathroom   which we might have ignored if not for the horrible morning noise   we reported a chirping smoke detector upon our arrival and were told a work order to fix it was submitted  However  the smoke detector remained dismantled and nonfunctional throughout our week long stay  Noisy  dark  and not super clean  Hosts denied the noise was a problem despite ample documentation and refused to give a partial refund for the disruption to our stay  Though the building and location are lovely  I would steer clear of this unit and perhaps ZenCity altogether 
577531086,Ive never had a problem with Airbnb before and Im sure this was a miscommunication that can be easily fixed  We were unable to get into the place  The instructions were clear and we followed them   they just didnt work  The key from the lockbox did not open the door of the house with the correct address  Not sure why  We tried multiple times and tried to get in touch with the host but it was late and cold so we never got to use the place  The pictures look great and Im sue it wouldve been a great stay if we were able to get in  Hey there  Im not sure what happened  Ive been using Airbnb since      and have never had an issue  Im sure this was a miscommunication but we were not able to get into the airbnb  We tried several times  We were able to retrieve the key from the lockbox but it was not opening  It was the right building as well  It was freezing so after    minutes of trying we gave up and went to my apartment  It was a bummer  Wish I couldve gotten in touch with you because the place looked great from the photos  Hope it can get fixed for the next person   We were unable to open and get into the accommodation   We were not able to get into the location 
563978116,WARNING  I DO NOT RECOMMEND THIS PLACE AT ALL   Misleading description of this accommodation  This accommodation is above a pub and unbearable loud music is played till      am  We tried to sleep as we had long business days ahead of us  but the music was so loud that the floor was vibrating from the speakers and was impossible to relax or sleep   It was clear for us  we cannot stay in this apartment and be fully functional for our next business day s  Half an hour after we tried to go in the bed  around   pm  we booked another hotel  and left the apartment with our entire luggage  The other reasons we decided to leave this place was the cleanliness of the apartment   so unacceptable   the mid frame of the split window next to the oven was with a greasy black layer and full of black sponge pieces  looks like dead flies laying on it  I tried to sit on the coach before to go to the bed and watch TV  but it is an old piece of furniture  looks like collected from the street with unpleasant smell and broken springs  I could not sit more than   min before I felt the hurting pain on my bones from the broken springs  The ventilation fan on the ceiling  greasy and dirty as well  additionally was generating loud noises like tractor  which I stopped with the hope that it will reduce the noise in the apartment  The  nd bedroom door was with penetrated hole  THE BREATHING AIR IN THE APARTMENT WAS HEAVY AND STALE  I lost        CAD thanks to the hosts misleading information and in spite of proving them wrong  the host refuse to reimburse me at all  Here is the misleading description at the time of our booking that the hose word it like that     The home is just a short walk from the park and the lake and stones throw from number of bars  restaurants and entertainment venues    This   stones throw  is not the same as above the bar in one wooden ceiling distance  A child can even throw a stone at least    yards  Ironically at the time of our booking  the House rules    says   Quiet time after   pm  Please read it twice before you get burned as we did with this booking and Zencitys management company   Misleading description  nIt says       stone u    s throw from number of bars        BUT does not say that is above a bar and loud music run till     am  nIronically a rule of house    is    Quiet time after   pm   when the floor is vibrating from the pubs music underneath   Old and scratchy place   Greasy black layer on the middle window frame next to the oven   With the first look  looks like dead flys all over on that frame  but happen to be old black pieces from falling apart sponge   Greasy ventilation outlets  some of them broken   Unpleasant smell coming from old and broken coach   Heavy and stale air  unhealthy and damaging my lungs  Second bedroom is with a penetrated hole  look from inside of the room  unpainted  scratches etc  The host nether responded to our request for additional person  The host did not admit the misleading and slippery description of the apartment  hide the information of loud music every night till      am and refused to reimburse me with         CAD for refusing to stay in their accommodation  Unlisted from AirBnB and save other people money and the frustration we had to go through 
561429598,Not a good stay  We have used Air BnB frequently in the past   months  and had a really disappointing experience here  The space had glowing reviews for being clean  which we did not find to be the case  The building was shabby and had a very unpleasant smell  The heat was locked at     so we couldnt get the room to cool down making it impossible to sleep through the night  We also could not get the hot water to work  We left for a hotel after one evening   We didn u    t feel the photos accurately represented the space   Some stray hairs in the bathroom  a pretty unpleasant smell in the building and the room  building was shabby and felt unsafe  The area surrounding was great but the building was not cracked up to what the description painted it to be  We paid far too much for such an unpleasant experience  We only stayed one night and ended up moving to a hotel because we were so uncomfortable in the space  Lost about      for a one night stay that was supposed to be a fun  relaxing getaway weekend 
656766909,I was not able to access the apartment from the front door because the key did not fit properly and the lock was loose  I then proceeded to speak to Zen City customer service representative  Marty  who was very cold  callus  condescending  and rude on the line    I explained the situation about not being able to get into the apartment  then he replied that we must not have been turning the key properly which is quite a jerk move to assume that adults are not able to place the key in the hole properly  and  it is very a ableist assumption    He then suggested that we go back downstairs   which the listing does not say that you must go up three flights of stairs to access the apartment  also  not ADA compliant  to look for the back up key  alas  there was no back up key when we went back to the lockboxes   As we  my friend and I  explained to Marty that there wasnt any back up key in any of the lockbox that he suggested  he accusatorially asked if we were sure that there were no key in the lockbox  He was extremely frustrating to work with     He finally suggest that we go to the back of the building to access the apartment  We couldnt figure out to get to the back of the apartment  So  while on the phone with Marty  we asked how to access the back of the apartment  in a very annoyed voice  he condescendingly told us that hes trying to help us and we need to listen to him    He explained that we needed to go through the common area of the building through the alley to access the back of the building  this is an alarming safety issue  walk up six     flight of stairs and didnt specify which back door to access  we tried the key for all of the four back doors and we were finally able to get in    Once  inside  I had asked Marty if we could get accommodated for another Airbnb that would be on another floor or another apartment  he stated  No   Then  I inquired why and he explicated thats they were fully booked  which was not true because we did not see anyone else in the building that we were in except for apartment  A  he was able to accommodate us  but refused    He then asked us for video evidence of us not getting into the apartment  we felt that he was being callus because we explicitly explained that we could not get into the front door due to the lock being not sturdy  He made us feel as if we were liars and that we were exaggerating on getting into the front door of apartment  A   Once  we were inside from the back door  we could NOT exit from the front door  a major SAFETY ISSUE just in case of a fire or other issues that could be unforeseeable   We highlighted to Marty that we could not exit the front door either  He then asked us again to send video proof of us not being able to exit the apartment  we took the video as well because we felt like he was accusing us of lying about not exiting the front door as well    It was extremely disheartening because we paid for the apartment in full and expected to have a great experience as well as good customer service without micro aggression  condescending behavior  and callus communication from the customer service representative  Marty    Moreover  the toilet was broken  but due to our very hostile conversation with Marty  the representative of Zen City  we decided that we would tell onsite maintenance staff   who were a supreme JOY  about the toilet not being functional    We were not compensated with a partial credit  we were not offered another place to accommodate us  nor did our initial concerns were rectified by Zen City    Zen City was very satisfied with taking our money and not doing anything to fix our safety concerns    Also  the apartment is extremely hot in the bedrooms  I had to purchase my own fan to not be sleeping in sweat for the days that we were there    Overall  I would suggest another apartment that is not  A with Zen City or go completely somewhere else that would have better customer service    The bright side  the maintenance crew  They were GREAT  I was not able to access the apartment from the front door because the key did not fit properly and the lock was loose  I then proceeded to speak to Zen City customer service representative  Marty  who was very cold  callus  condescending  and rude on the line  I explained the situation about not being able to get into the apartment  then he replied that we must not have been turning the key properly which is quite a jerk move to assume that adults are not able to use place the key in the hole properly  and  it is very ableist  He then suggested that we go back downstairs   which the listing does not say that you must go up three flights of stairs to access the apartment  also  not ADA compliant  to look for the back up key  alas  there was no back up key  As we  my friend and I  explained that there wasnt any back up key in any of the lockbox that he suggested  he accusatorially asked if we were sure that there were no key in the lockbox  He was extremely frustrating to work with   He finally suggest that we go to the back of the building to access the apartment  We couldnt find out to get there  while on the phone we asked how to access the back of the apartment  in a very annoyed voice  he condescendingly told us that hes trying to help us and we need to listen to him  He explained that we needed to go through the common area of the building through the alley to access the back of the building  this is an alarming safety issue  walk up six     flight of stairs and didnt specify which back door to access  we tried the key for all of the four back doors and we were finally able to get in  Once  inside  I had asked Marty if we could get accommodated for another Airbnb that would be on another floor or another apartment  he stated  No   Then  I inquired why and he explicated thats they were fully booked  which was not true because we did not see anyone else in the building that we were in except for apartment  A  he was able to accommodate us  but refused    He then asked us for video evidence of us not getting into the apartment  we felt that he was being callus because we explicitly explained that we could not get into the front door due to the lock being not sturdy  Once  we were inside from the back door  we could NOT exit from the front door  a major SAFETY ISSUE just in case of a fire or other issues that could be unforeseeable   he then asked us again to send video proof of us not being able to exit the apartment  we took the video as well  But  it was extremely disheartening because we paid for the apartment in full and expected to have a great experience as well as good customer service without micro aggression  condescending behavior  and callus communication from the customer service representative  Marty    Moreover  the toilet was broken  but due to our very hostile conversation with Marty  the representative of Zen City  we decided that we would tell onsite maintenance staff   who were a supreme JOY  about the toilet not being functional    We were not compensated with a partial credit  we were not offered another place to accommodate us  nor did our initial concerns were rectified by the company    Zen City were satisfied with taking our money and not doing anything to fix our safety concerns    Also  the apartment is extremely hot in the bedrooms  I had to purchase my own fan to not be sleeping in sweat for the days that we were there    Overall  I would suggest another apartment that is not  A with Zen City or go completely somewhere else that would have better customer service    The bright side  the maintenance crew  They were GREAT  I was not able to access the apartment from the front door because the key did not fit properly and the lock was loose  I then proceeded to speak to Zen City customer service representative  Marty  who was very cold  callus  condescending  and rude on the line  I explained the situation about not being able to get into the apartment  then he replied that we must not have been turning the key properly which is quite a jerk move to assume that adults are not able to use place the key in the hole properly  and  it is very ableist  He then suggested that we go back downstairs   which the listing does not say that you must go up three flights of stairs to access the apartment  also  not ADA compliant  to look for the back up key  alas  there was no back up key  As we  my friend and I  explained that there wasnt any back up key in any of the lockbox that he suggested  he accusatorially asked if we were sure that there were no key in the lockbox  He was extremely frustrating to work with   He finally suggest that we go to the back of the building to access the apartment  We couldnt find out to get there  while on the phone we asked how to access the back of the apartment  in a very annoyed voice  he condescendingly told us that hes trying to help us and we need to listen to him  He explained that we needed to go through the common area of the building through the alley to access the back of the building  this is an alarming safety issue  walk up six     flight of stairs and didnt specify which back door to access  we tried the key for all of the four back doors and we were finally able to get in  Once  inside  I had asked Marty if we could get accommodated for another Airbnb that would be on another floor or another apartment  he stated  No   Then  I inquired why and he explicated thats they were fully booked  which was not true because we did not see anyone else in the building that we were in except for apartment  A  he was able to accommodate us  but refused    He then asked us for video evidence of us not getting into the apartment  we felt that he was being callus because we explicitly explained that we could not get into the front door due to the lock being not sturdy  Once  we were inside from the back door  we could NOT exit from the front door  a major SAFETY ISSUE just in case of a fire or other issues that could be unforeseeable   he then asked us again to send video proof of us not being able to exit the apartment  we took the video as well  But  it was extremely disheartening because we paid for the apartment in full and expected to have a great experience as well as good customer service without micro aggression  condescending behavior  and callus communication from the customer service representative  Marty    Moreover  the toilet was broken  but due to our very hostile conversation with Marty  the representative of Zen City  we decided that we would tell onsite maintenance staff   who were a supreme JOY  about the toilet not being functional    We were not compensated with a partial credit  we were not offered another place to accommodate us  nor did our initial concerns were rectified by the company    Zen City were satisfied with taking our money and not doing anything to fix our safety concerns    Also  the apartment is extremely hot in the bedrooms  I had to purchase my own fan to not be sleeping in sweat for the days that we were there    Overall  I would suggest another apartment that is not  A with Zen City or go completely somewhere else that would have better customer service    The bright side  the maintenance crew  They were GREAT  I was not able to access the apartment from the front door because the key did not fit properly and the lock was loose  I then proceeded to speak to Zen City customer service representative  Marty  who was very cold  callus  condescending  and rude on the line  I explained the situation about not being able to get into the apartment  then he replied that we must not have been turning the key properly which is quite a jerk move to assume that adults are not able to use place the key in the hole properly  and  it is very ableist  He then suggested that we go back downstairs   which the listing does not say that you must go up three flights of stairs to access the apartment  also  not ADA compliant  to look for the back up key  alas  there was no back up key  As we  my friend and I  explained that there wasnt any back up key in any of the lockbox that he suggested  he accusatorially asked if we were sure that there were no key in the lockbox  He was extremely frustrating to work with   He finally suggest that we go to the back of the building to access the apartment  We couldnt find out to get there  while on the phone we asked how to access the back of the apartment  in a very annoyed voice  he condescendingly told us that hes trying to help us and we need to listen to him  He explained that we needed to go through the common area of the building through the alley to access the back of the building  this is an alarming safety issue  walk up six     flight of stairs and didnt specify which back door to access  we tried the key for all of the four back doors and we were finally able to get in  Once  inside  I had asked Marty if we could get accommodated for another Airbnb that would be on another floor or another apartment  he stated  No   Then  I inquired why and he explicated thats they were fully booked  which was not true because we did not see anyone else in the building that we were in except for apartment  A  he was able to accommodate us  but refused    He then asked us for video evidence of us not getting into the apartment  we felt that he was being callus because we explicitly explained that we could not get into the front door due to the lock being not sturdy  Once  we were inside from the back door  we could NOT exit from the front door  a major SAFETY ISSUE just in case of a fire or other issues that could be unforeseeable   he then asked us again to send video proof of us not being able to exit the apartment  we took the video as well  But  it was extremely disheartening because we paid for the apartment in full and expected to have a great experience as well as good customer service without micro aggression  condescending behavior  and callus communication from the customer service representative  Marty    Moreover  the toilet was broken  but due to our very hostile conversation with Marty  the representative of Zen City  we decided that we would tell onsite maintenance staff   who were a supreme JOY  about the toilet not being functional    We were not compensated with a partial credit  we were not offered another place to accommodate us  nor did our initial concerns were rectified by the company    Zen City were satisfied with taking our money and not doing anything to fix our safety concerns    Also  the apartment is extremely hot in the bedrooms  I had to purchase my own fan to not be sleeping in sweat for the days that we were there    Overall  I would suggest another apartment that is not  A with Zen City or go completely somewhere else that would have better customer service    The bright side  the maintenance crew  They were GREAT  Better customer service and accommodations 
