id,concat_comments
616427415,Our stay in this place was supposed to be a joyful one  We came for a few days to celebrate my daughters birthday  This place is very close to Barnes hospital which made it a perfect location to get together   It was very disappointing from the beginning  The bathroom was not cleaned and full of hair from the previous guest  A set of dirty linens was thrown in the closet if bedroom number one and in bedroom number   the linens were full of hairs  The companys response was slow and unapologetic and they did nothing to remediate the situation  We had to buy our own sheets  The next day they came to clean but  in spite of our request  they did not leave toilet paper  Avoid this place at all cost  The WiFi was not working  The username and password was incorrect The host kept avoiding the issue of dirty linens and bathroom  They insisted that we make the bed with a non existing spare set of linens  Actually there were dirty linens crumpled up in the closet  A clean space and a more responsive host  We will never again stay with this company 
617317015,Stay away  These places are not clean like they are said to be  I have videos and photos on my phone of how nasty the rooms were  I had   different rooms  Also  my wallet and license and ID along with   bank cards of mine were stolen from my room  I was the only one I my room besides Zencitys house maid  I spoke with Marty who is   of the owners of the apartment and he had a total attitude and did NOTHING about my things  He was suppose to call me back but after waiting for his call for almost a week I decided to call him back just for him to not even remember who I was  That showed right there that he didnt give a damN about my items missing from my room with only his personnel having access to my room    Makes me wonder if they go around scamming   frauding people  I will never stay in ZenCity properties again  I will also tell my friends   family to avoid them as well  So much  too frustrated to write  Today is Friday  I have literally been waiting on a call back from Zencity since Monday March  TH  Ive made at least    calls to them and even spoketo someone named Marty who was suppose to call me back on Monday as well and I still have yet to hear from him  My wallet  license and ID stolen from the room yet I was there alone  The only person that had access was the cleascleancleaning lady or maid so she called herself  After my wallet was stolen from the room I left my ID in the room hidden since it was the only identification I had left   when I checked out of the room I accidentally left it in there  The same day I went to get it but the security at del prado werent allowed to let me in to get my ID so I called Zencity management and spoke to Marty  Owner Manager  letting him know the cleaning guy for the apt was right across the street cleaning another apt   if he could give him the okay to go in the unit I rented and he said NO  After he asked me exactly where I left my ID and he said no theres nothing he can do     I believe he could be using my information   committing fraud  I just dont understand why he wouldnt let the cleaner in so I could get my stuff  I will NEVER stay in any ZenCity properties again  I will also let my friends and family know to NEVER stay in them as well  I also took videos with my phone on how filthy the place was and I had   different rooms  They both were dirty  The location was fiNe  A clean apartment and honestly a few more things Im just to frustrated to write about right now 
604274595,Appartement tr s bien situ   calme   MAIS attention   internet et leau chaude   Sur   jours internet na fonctionn  quun seul jour et personne pour r gler le probl me        Nous ne sommes pas des techniciens dinternet et ce nest pas   nous de r soudre le probl me    Par ailleurs  la veille de notre d part nous navions plus deau chaude et ce jusquau lendemain et encore une fois  personne pour r soudre le probl me     En revanche  ils savent envoyer des e mails pour vous rappeler lheure du d part   Suis extr mement d  ue par la r activit  quant   la recherche de solution  Aucune solution nous a  t  apport e ou propos e     Je dirai plut t StressCity  Ils ne m ritent absolument pas le Zencity Label         Sur   jours nous n u    avons eu qu u    une seule journ u  e e avec internet et tous les autres nous avons du utiliser notre propre r u  e seau   Du coup   u  e  qui devons nous envoyer nos factures de surconsommation    Zencity n u    a pas  u  e t u  e  capable de r u  e soudre notre probl u  e me  En revanche  ils nous ont envoy u  e  des personnes pour checker l u    alarme incendie  De qui se moque t on     Personne n u    est venu pour r u  e soudre internet  De plus  la veille de notre d u  e part et jusqu u    au d u  e part  nous n u    avions plus d u    eau chaude et personne pour r u  e soudre le probl u  e me      Aucun SAV   Quand cela les concerne ils r pondent vite et lorsque vous avez un probl me  ils ne cherchent pas   le r soudre    
706740163,The location was good but is it worth the hassle   The keypad info was wrong and there was no fob in the room for access to the apartment and parking garage   I had to find a place to park my car for the night because there was not a fob to get into the parking garage   Even after contacting the host  no fob  The keypad info was wrong and there was no fob   I had to find a place to park my car for the night because there was not a fob to get into the parking garage 
424006464,The area was nice I had no problem with finding things to do but the host responded very slow or not at all  I had an emergency that I had to attend to at home so I was going to leave a day early but they refused to give me any money back  they also never responded to me when I asked them why I couldnt receive any money back being that I let her know the day before I was going to leave  I also messaged them letting them know I was leaving at about   and no one responded till    am the next day  I just feel like the communication should Have been a little better and I should have been told why I couldnt receive any money back but I didnt even get that 
623553552,The most generous review I can give is that there are safer  more secure neighborhoods just blocks away  with hosts that go out of their way to make sure you have everything that may need  not to mention thats listed    This is unfortunately  not one of them  and I would have to question any listing with this management team behind it  Three days without access to a bath towel is really unacceptable  And with everyone overdue a trim a hairdryer is almost as much  No big deal if I would have known  please dont list it if its not going to be there   My apologies for breaking the French press that was in the unit when I arrived  btw   French press is not a coffee maker especially to those that dont know how to use one  but youll find I did replace it with a better model at least its not missing parts allowing it to come apart and break  And if the Monarch was supposed to be a solution for coffee   those prices are higher than Starbucks and an insult to your guests and to the community when people are eating out of dumpsters right behind the building  I cant recommend this listing at any price  BTW  your cleaning team arent cleaning the drawers  desk drawers  or under the bed  And   gauze squares doesnt make a  st aid kit found that one the hard way when trying to clean the French press and  lose the white bedspread  its stained near the top  center under the pillows  you can see it when the light shines thru the uncurtained windows  I do thank you for adding the extra day  I did appreciate the gesture even when you charged me almost double for the convenienc   Good luck to you   There werent any parking meters near the building  but it is limited to   hr between  am and  pm M F but thats only IF you can find a spot to park parallel against the curb and good luck with that if you drive anything larger than a sub compact   Several different people communicated with me  only one introduced themselves  And I dont think they share notes with each other about issues or what exactly is going on  They really should update their listing to let guests know that they are building a large apartment building about   ft away from one of the exterior walls  This apartment was on the opposite of the construction and it woke me up every morning  Behind the apartment building is also a very large  boarded up  vacant building that seem to be a gathering place for the homeless at night  The police do come thru and clear it out at least once a night  I guess you get what you pay for   so be prepared to bring towels  a hair dryer  an extra blanket  coffee  a coffee maker  sugar  dishwashing tabs  a mattress pad   there arent even any curtains  Dont forget earplugs as the walls are very thin and your door is right next to the back exit to the stairwell  Those steel doors with the bar across the middle you compress to open like you might find in a school   and just as loud 
444920817,NA Hi Brian thanks for letting us stay at your house  The only suggestions I have is more blankets pillows towels  Other then that the house just was not very clean  Hope this helps you in the future 
589152967,Awful experience  inaccurate listing  Hosts were helpful with initial issues but once the issues grew  They went silent and were no longer helpful  Apartment was dirty  no trash bags  no actual coffee maker  dryer did not work  I would not trust Zen city with another trip of mine  You were quick to respond to any initial issues but once you were asked for a partial refund you went silent and no longer were so helpful   We initially had no trash bags in our unit at all to throw any of our garbage in  They didn u    t deliver any until the next day around noon  Coffee maker was a French press which we had no idea how to use ad said floor to ceiling windows but they were not  It did have a dryer but the dryer would not stay on for more than five minutes at a time before it turned off I had to keep on turning it back on to get our clothes dry  Also the Internet lagged and it made it difficult to stream anything on Netflix  I did reset the router but it didn u    t help   The address given on the Airbnb reservation was different than the one on the check in instructions which made it confusing  Also  The deadbolt would not lock so we had to rely on the handle only  The host responded to issues at first but once I requested a partial refund they asked me to send pictures so their cleaners could come by and clean everything up and I said it was unacceptable that it shouldve already been clean when we walked in  They stopped responding and never gave me any refund  There were a lot of bums that resided on the sidewalks around this hotel 
584025767,Not great  Skip this listing for now until they get their systems improved  First negative review Ive written over dozens of stays  Cigarette marijuana smoke really triggering our breathing at night  Check in was not smooth  Waited about an hour to get the key problem figured out  No shower supplies  The place is bare bones   a bed  a few glasses  and a tv  Awful refund policy since we had to cancel     back  Really negative stay  well choose a hotel next time   Listing said washer and dryer  none in this unit   Shower supplies  better check in  all around could be improved 
709154835,I had high hopes from the reviews  but this Airbnb didnt live up to expectations  We spent    minutes standing in the hallway trying to call Zencity because they gave us the incorrect door code  We had the same issue one other time where we spent    minutes waiting for their help because they had changed the door code without letting us know  Some of the pans in the kitchen were very dirty  and they only have salt and pepper for use which wouldve been nice to know we had to bring other basics like olive oil  Neither the heat or the AC would work at all  causing us to prop the balcony door open all night to keep proper air flow  I was disappointed and wouldnt stay here again  We spent    minutes in the hallway calling the host because the keypad wouldnt work  Same at check out 
621467578,Dont stay there  
428631482,The only thing I enjoyed about this property was the memory foam mattress  Other than that it was a total miss  Check in was very easy  And location was great for us  However  every night as we tried to fall asleep there was constitution sounds like hammering all throughout the night 
619710114,This place needed a deep clean  Kitchen utensils and appliances as well as cups and bowls had actual dirt and dust on them  Different layout than pictures   Completely different apt setup than anticipated  Pictures looked far better than actual space   furnishing and layout were different than advertised   Access to building was only available through key card  which we were not provided with or informed about  We got in by chance with another group  but wouldve been left out on the st if not because of the hosts unresponsiveness  Did not respond to messages  Better cleanliness and responsiveness from host 
611633882,Noise  The apartment itself  is quaint  check in is easy  location is good   except for the bar directly below  The music from the bar plays until   or   am every night without fail  and is unceasing  The situation needs to be dealt with  Its a bummer because without this major major drawback  this would be a nice place  Unless you plan on only sleeping from   am to    am every day  do not plan to stay here  You need to disclose the bar directly below the apartment as well as the noise  and add a white noise maker to help counter it   Apartment is located directly above a very loud bar  Description deliberately skirts this fact   See above  Situation is almost unlivable  Loud music at all hours  Not their fault  but their fault for not disclosing 
405211776,This host appears to be a property management company  If thats what youre looking for  then go for it  Otherwise  you might as well stay in a hotel  The hotel I and my father ended up having to book at   pm  due to the misrepresentation of sleeping arrangements in this apartment  was cheaper and had   queen beds and a large bathroom   This space was advertised to have sleeping space for     people  The real sleeping capacity is     people  if you share the bed  The  nd sleeping spot was advertised as a sofa bed but was just a broken couch  Not big enough for a grown adult   The host  Zencity  was unwilling to make up for their misrepresentation and did not refund  nor rehouse us for our stay in Chicago    Overall  the place was clean and quaint  The bathroom sink was updated but the bathroom itself was very small  The kitchen was nice and good enough for a short stay  If the sleeping arrangements would have been as stated  this would have been a nice space  However  false advertising and poor care by the host company  Zencity  left small margin for a good review   The photos project the place to be much bigger than reality   nThis apartment only sleeps a max of   ppl if they share the bed  The listing said      There was no sofa bed   With all of the fees and how small the bathroom is  it was cheaper and better quality to stay in a hotel 
590797389,Do not try to change your dates  Marty will say   No Problem  Then Marty will say   just cancel your reservation and i will rebook you for the dates needed  Then marty will tell you that RIGHT AFTER you cancelled someone swooped in and took your dates  Sooo sorry  BUT dont worry  i have an inferior room for the SAME price  You booked a   bedroom  well  this one has one bedroom  and it costs      for   nights on AirBnB   however   its going to cost you good folks      for   nights  the cost of   bedrooms  just because i know you are in a hospital having cancer surgery and its probably incredibly inconvenient to find other more suitable accomodations with so little time now  Sigh  Marty  you little enterpriser you  Double charging for inferior accomodations is bad business  But having people cancel and then taking advantage of them is just grotesque  You should be ashamed of yourself for double charging me for an inferior room  If you were a good person you would have charged me the proper amount  especially after you made a mistake by not taking care of my reservation like we discussed  Im dying so i no longer mince words  Karma is real  The next time you get taken advantage of  i hope you think of me  May you get everything you deserve in       Marty      That we would be able to change our dates with ease  After being double charged for an inferior room  nothing was easy   Host told us he could accomodate switching our dates  but he instead had us cancel our reservation  then waited until it was booked by someone else before offering us an inferior room with one bedroom for the same price he booked us two bedrooms  When we looked up the room it was half of what he charged us  We were double charged for an inferior room   As i was having cancer surgery at the University of Chicago nearby  we had to stay near the hospital a week after   My    year old mother slept on a couch  I dont understand how Zen City is allowed to operate with such shady business tactics  If the host had not swindled us by pretending he could accomodate a date change  that he let someone else book after asking us to cancel our reservation  then offering us a one bedroom       for   nights room  but charging us      like we were still getting our   bedrooms  DOUBLE CHARGING US FOR AN INFERIOR ROOM  How is this allowed to occur  We would not have cancelled our reservation or asked to change the dates had we known Marty at Zen City would do that  If i hadnt been attached to    cords in the hospital i would have found other accomodations  but after having my torso opened up  i had no strength to fight the power  Nothing zen about zen city  I feel taken advantage of in my time of need frankly  Marty should be ashamed  there are things you dont do to the dying  Ripping them off surely has to be one of the unspoken rules 
590069736,Interior was nice and spacious  However  this apartment is directly above a bar thats open and playing music until   am on weeknights and   am weekends  If you like to go to bed in the quite or early this place is not for you   Right above a bar with loud music  Great area in town  not great above the bar
